customer_id,tenure_months,monthly_charges,total_charges,contract_type,internet_service,payment_method,support_tickets,late_payments,complaints_last_6_months,products_used,avg_session_minutes,auto_pay,senior_citizen,churn
CUST-01953,6,55.73,193.63,One year,DSL,Electronic check,1,0,0,4,41.0,No,No,0
CUST-01954,34,61.37,2174.45,Month-to-month,DSL,Credit card,1,0,0,5,46.2,No,No,0
CUST-01955,70,54.81,3837.94,One year,Fiber optic,Credit card,0,0,3,4,35.3,No,No,0
CUST-01956,29,48.86,1266.74,Month-to-month,DSL,Bank transfer,1,1,2,4,30.6,Yes,No,0
CUST-01957,39,98.41,3695.15,Month-to-month,Fiber optic,Credit card,1,1,1,1,71.0,No,No,1
CUST-01958,39,90.15,3540.79,Month-to-month,DSL,Mailed check,1,1,1,1,29.8,Yes,Yes,1
CUST-01959,48,96.49,4431.03,Month-to-month,DSL,Mailed check,0,1,0,5,22.7,No,No,0
CUST-01960,14,75.86,1089.34,Month-to-month,Fiber optic,Electronic check,3,0,0,5,63.4,Yes,No,1
CUST-01961,61,92.09,5778.24,Two year,Fiber optic,Bank transfer,0,0,1,4,50.7,Yes,No,0
CUST-01962,72,36.25,2690.05,One year,DSL,Electronic check,1,0,0,5,54.4,Yes,No,0
CUST-01963,11,93.99,959.09,Two year,No internet,Bank transfer,1,1,2,2,40.9,Yes,No,0
CUST-01964,59,78.9,4688.02,Month-to-month,DSL,Credit card,1,0,0,2,17.4,Yes,No,0
CUST-01965,59,88.8,5089.01,Month-to-month,No internet,Electronic check,1,0,0,1,39.3,No,No,0
CUST-01966,54,83.36,4517.79,Month-to-month,No internet,Electronic check,2,0,0,4,15.3,No,No,0
CUST-01967,27,53.28,1399.34,One year,Fiber optic,Credit card,2,1,0,4,41.6,No,No,0
CUST-01968,34,42.04,1304.64,Month-to-month,DSL,Bank transfer,4,0,1,2,47.8,No,No,1
CUST-01969,61,59.33,3693.98,One year,Fiber optic,Bank transfer,1,1,0,5,54.1,No,No,0
CUST-01970,12,87.43,811.86,Two year,DSL,Electronic check,0,0,1,1,36.6,No,No,0
CUST-01971,60,90.18,5268.5,Two year,Fiber optic,Electronic check,1,0,0,4,49.2,Yes,Yes,0
CUST-01972,67,44.91,2881.1,Month-to-month,No internet,Credit card,0,0,0,2,24.4,Yes,No,0
CUST-01973,50,53.42,2610.42,Month-to-month,DSL,Credit card,1,0,0,4,52.5,No,No,0
CUST-01974,25,59.09,1633.17,Month-to-month,Fiber optic,Electronic check,2,0,0,3,48.1,Yes,No,1
CUST-01975,41,67.14,2843.25,Month-to-month,Fiber optic,Electronic check,0,3,3,2,26.0,No,No,1
CUST-01976,4,45.03,192.76,One year,Fiber optic,Bank transfer,3,0,0,1,46.0,Yes,No,0
CUST-01977,68,43.71,2979.26,Month-to-month,DSL,Credit card,0,1,1,4,54.3,Yes,No,0
CUST-01978,25,56.92,1421.59,One year,No internet,Bank transfer,1,0,0,1,39.2,Yes,No,0
CUST-01979,5,76.9,549.12,Month-to-month,Fiber optic,Credit card,4,0,0,3,25.7,No,No,1
CUST-01980,58,49.03,2625.86,Two year,Fiber optic,Credit card,2,0,0,5,40.7,Yes,Yes,0
CUST-01981,48,72.45,3570.19,Two year,DSL,Credit card,3,1,0,5,46.3,Yes,No,0
CUST-01982,45,98.29,4362.07,Month-to-month,Fiber optic,Electronic check,1,0,0,3,25.5,No,No,0
CUST-01983,4,46.36,245.8,Two year,DSL,Electronic check,0,1,0,4,22.9,Yes,No,0
CUST-01984,55,70.46,3936.23,Month-to-month,Fiber optic,Mailed check,2,0,0,5,45.8,Yes,No,0
CUST-01985,46,97.54,4574.83,One year,Fiber optic,Bank transfer,0,0,0,4,50.3,No,No,0
CUST-01986,58,65.8,4006.44,Two year,Fiber optic,Bank transfer,1,1,0,2,70.2,Yes,Yes,0
CUST-01987,60,62.38,3578.28,Two year,No internet,Electronic check,3,0,0,5,48.0,No,No,0
CUST-01988,16,100.6,1730.25,Two year,Fiber optic,Electronic check,0,1,1,1,19.9,Yes,No,1
CUST-01989,16,68.26,1084.5,Month-to-month,Fiber optic,Electronic check,1,0,0,3,68.6,No,Yes,0
CUST-01990,67,99.3,6597.8,Two year,DSL,Mailed check,0,0,1,4,53.8,No,Yes,0
CUST-01991,39,84.44,3537.21,One year,No internet,Bank transfer,1,0,0,3,7.9,No,No,0
CUST-01992,32,67.46,2242.95,Month-to-month,Fiber optic,Credit card,0,1,0,2,22.5,No,Yes,1
CUST-01993,21,85.55,1746.49,Month-to-month,Fiber optic,Mailed check,1,0,1,3,30.6,No,No,0
CUST-01994,47,82.05,3971.23,One year,DSL,Electronic check,0,0,0,3,50.6,Yes,No,0
CUST-01995,55,97.46,5354.77,One year,Fiber optic,Credit card,3,0,0,4,3.0,Yes,No,0
CUST-01996,1,62.94,20.0,Month-to-month,DSL,Electronic check,1,1,1,5,36.2,Yes,No,0
CUST-01997,40,75.91,2963.67,Two year,Fiber optic,Electronic check,1,0,2,4,49.7,Yes,No,0
CUST-01998,72,73.65,5339.35,One year,Fiber optic,Mailed check,2,1,0,2,3.0,Yes,No,0
CUST-01999,21,90.49,1826.63,Month-to-month,Fiber optic,Bank transfer,2,1,1,1,49.2,No,No,0
CUST-02000,21,52.45,1120.1,Month-to-month,DSL,Electronic check,2,1,0,3,51.0,Yes,No,0
CUST-02001,64,97.37,6338.12,One year,Fiber optic,Electronic check,0,1,0,5,25.3,No,Yes,0
CUST-02002,5,85.26,439.56,One year,Fiber optic,Credit card,2,0,1,4,20.7,Yes,No,1
CUST-02003,29,46.03,1572.05,One year,Fiber optic,Electronic check,2,1,1,2,25.1,Yes,No,1
CUST-02004,33,101.58,3353.72,Month-to-month,DSL,Credit card,0,1,3,1,3.0,Yes,No,1
CUST-02005,58,124.15,7362.58,One year,Fiber optic,Credit card,2,0,0,2,33.1,No,No,0
CUST-02006,10,97.04,1087.56,One year,DSL,Electronic check,1,1,1,4,41.3,Yes,No,0
CUST-02007,32,106.39,3587.52,Two year,DSL,Electronic check,3,1,1,4,19.7,No,No,1
CUST-02008,11,76.88,1082.33,Month-to-month,Fiber optic,Electronic check,1,0,0,3,52.6,Yes,No,1
CUST-02009,57,38.45,1980.29,One year,No internet,Mailed check,3,1,0,2,39.5,Yes,No,0
CUST-02010,46,34.43,1615.6,Month-to-month,No internet,Credit card,0,0,0,1,41.9,Yes,No,0
CUST-02011,36,80.61,2888.54,Month-to-month,Fiber optic,Credit card,3,0,0,5,32.0,Yes,No,0
CUST-02012,29,61.98,1810.79,One year,Fiber optic,Electronic check,1,0,1,3,49.1,Yes,No,0
CUST-02013,12,54.88,610.87,One year,Fiber optic,Bank transfer,1,0,0,4,57.4,Yes,No,0
CUST-02014,67,73.62,4867.33,Month-to-month,Fiber optic,Electronic check,2,0,0,3,31.9,No,Yes,0
CUST-02015,47,88.54,4029.43,One year,DSL,Electronic check,0,0,0,3,49.4,No,No,0
CUST-02016,23,43.04,1001.61,Month-to-month,No internet,Bank transfer,0,0,0,4,49.6,Yes,No,0
CUST-02017,30,65.12,2065.68,Month-to-month,No internet,Bank transfer,2,0,2,2,44.3,No,No,1
CUST-02018,53,108.22,5676.42,Month-to-month,Fiber optic,Electronic check,1,0,0,5,63.2,No,Yes,0
CUST-02019,52,51.34,2630.26,Month-to-month,Fiber optic,Electronic check,2,0,1,3,27.1,Yes,No,0
CUST-02020,34,94.13,3116.65,One year,Fiber optic,Mailed check,1,1,1,4,31.7,Yes,Yes,0
CUST-02021,22,64.34,1296.16,Two year,DSL,Electronic check,0,0,1,5,26.3,Yes,No,0
CUST-02022,48,87.01,4148.14,One year,Fiber optic,Electronic check,0,0,2,2,48.9,No,No,0
CUST-02023,48,99.14,4799.91,Month-to-month,No internet,Credit card,1,0,0,2,33.9,Yes,Yes,0
CUST-02024,44,91.31,4168.52,Month-to-month,No internet,Electronic check,0,0,0,5,27.6,Yes,Yes,0
CUST-02025,6,95.0,426.95,Month-to-month,Fiber optic,Credit card,2,0,0,4,62.9,Yes,No,0
CUST-02026,35,49.66,1734.45,One year,DSL,Bank transfer,1,2,1,4,65.1,Yes,No,0
CUST-02027,45,99.5,4618.88,Month-to-month,DSL,Credit card,0,0,0,5,33.1,Yes,No,0
CUST-02028,69,56.24,3739.1,Month-to-month,DSL,Credit card,2,1,0,1,17.5,No,No,0
CUST-02029,38,80.71,3219.02,One year,Fiber optic,Credit card,1,0,1,5,66.0,No,No,0
CUST-02030,25,80.68,1964.33,One year,Fiber optic,Bank transfer,1,1,1,1,45.1,Yes,No,1
CUST-02031,41,85.67,3597.83,Month-to-month,DSL,Electronic check,2,1,0,1,44.3,Yes,No,1
CUST-02032,13,82.41,1045.16,Month-to-month,Fiber optic,Electronic check,2,0,1,2,39.6,Yes,Yes,1
CUST-02033,7,56.44,450.13,One year,DSL,Bank transfer,0,0,0,1,26.0,Yes,No,0
CUST-02034,49,45.3,2412.78,Month-to-month,Fiber optic,Electronic check,1,0,1,1,31.8,No,No,1
CUST-02035,72,94.19,6767.11,Month-to-month,DSL,Electronic check,0,0,1,1,48.2,No,No,1
CUST-02036,61,79.09,4944.07,Two year,DSL,Electronic check,1,0,0,3,31.3,No,Yes,0
CUST-02037,43,100.29,4345.43,Month-to-month,Fiber optic,Bank transfer,2,1,0,2,44.5,Yes,No,1
CUST-02038,3,74.02,127.74,Month-to-month,Fiber optic,Electronic check,4,1,0,2,38.2,No,Yes,1
CUST-02039,72,44.09,3157.01,Month-to-month,DSL,Bank transfer,1,1,1,1,22.1,No,No,0
CUST-02040,33,96.25,3151.28,Month-to-month,Fiber optic,Bank transfer,0,0,1,5,62.3,Yes,No,0
CUST-02041,21,66.85,1234.43,Month-to-month,DSL,Credit card,1,0,0,2,46.9,No,No,0
CUST-02042,65,82.52,5418.88,Month-to-month,DSL,Electronic check,3,1,0,3,43.0,No,No,0
CUST-02043,54,60.76,3360.0,One year,Fiber optic,Bank transfer,4,0,2,1,46.3,No,No,0
CUST-02044,54,111.17,6100.67,Month-to-month,DSL,Electronic check,0,1,1,2,11.1,Yes,No,1
CUST-02045,20,55.72,1285.97,Two year,DSL,Mailed check,0,0,0,2,30.6,Yes,No,1
CUST-02046,72,67.58,4980.23,Two year,DSL,Bank transfer,2,0,0,5,15.1,No,No,0
CUST-02047,33,77.36,2480.52,Month-to-month,Fiber optic,Electronic check,1,3,0,1,39.9,Yes,No,0
CUST-02048,39,50.97,1941.01,Month-to-month,Fiber optic,Bank transfer,2,0,1,3,42.9,No,No,1
CUST-02049,55,82.27,4625.5,One year,Fiber optic,Credit card,0,1,0,3,40.1,Yes,No,0
CUST-02050,48,110.46,5348.84,Two year,No internet,Credit card,2,0,0,1,55.7,Yes,No,0
CUST-02051,13,64.21,832.59,Two year,No internet,Credit card,2,1,1,2,15.5,No,No,0
CUST-02052,22,83.69,1736.21,Month-to-month,DSL,Credit card,1,0,1,1,26.0,Yes,Yes,0
CUST-02053,27,20.0,476.31,Month-to-month,Fiber optic,Bank transfer,2,1,1,1,44.2,Yes,No,0
CUST-02054,69,74.14,5185.6,Month-to-month,DSL,Bank transfer,1,1,0,4,42.0,No,No,0
CUST-02055,52,68.11,3307.62,Two year,DSL,Electronic check,2,0,1,3,18.3,No,No,0
CUST-02056,27,56.99,1257.93,One year,DSL,Credit card,1,1,0,3,55.9,Yes,Yes,0
CUST-02057,53,98.79,5319.08,Month-to-month,Fiber optic,Bank transfer,4,1,1,2,61.1,Yes,No,1
CUST-02058,54,67.82,3598.26,One year,No internet,Bank transfer,1,0,0,4,44.4,No,No,0
CUST-02059,29,71.1,2118.12,Month-to-month,Fiber optic,Credit card,2,0,1,5,15.4,Yes,No,1
CUST-02060,30,66.7,2190.2,One year,Fiber optic,Credit card,0,0,0,5,40.4,No,No,0
CUST-02061,65,32.83,2012.38,Month-to-month,No internet,Bank transfer,3,2,0,1,43.1,No,No,0
CUST-02062,41,50.1,1853.75,One year,DSL,Electronic check,3,1,0,4,33.9,Yes,No,1
CUST-02063,11,96.14,1024.37,One year,Fiber optic,Electronic check,1,1,0,2,58.2,Yes,No,0
CUST-02064,52,28.58,1403.98,One year,DSL,Credit card,2,1,0,5,36.3,Yes,No,0
CUST-02065,43,58.14,2496.98,Month-to-month,No internet,Electronic check,3,0,0,3,69.6,Yes,No,0
CUST-02066,37,66.21,2514.33,Two year,Fiber optic,Electronic check,0,1,1,4,49.7,No,No,0
CUST-02067,53,113.36,6047.28,One year,DSL,Electronic check,1,1,0,3,42.1,No,No,0
CUST-02068,66,91.91,6071.61,Month-to-month,Fiber optic,Bank transfer,2,0,2,4,51.8,No,No,1
CUST-02069,24,62.74,1632.74,Month-to-month,Fiber optic,Mailed check,1,1,0,5,61.0,No,No,1
CUST-02070,31,103.7,3295.18,One year,Fiber optic,Credit card,5,1,1,1,51.5,No,No,1
CUST-02071,14,58.71,800.17,Month-to-month,DSL,Electronic check,1,0,0,5,36.9,No,No,0
CUST-02072,47,97.2,4644.63,Month-to-month,Fiber optic,Bank transfer,1,0,0,3,28.1,Yes,No,0
CUST-02073,29,45.1,1122.43,Month-to-month,Fiber optic,Electronic check,4,3,0,1,21.2,No,No,0
CUST-02074,25,98.61,2592.9,Month-to-month,DSL,Mailed check,1,1,1,3,3.0,Yes,No,1
CUST-02075,51,66.07,3372.23,Month-to-month,DSL,Credit card,1,1,0,1,40.6,Yes,No,0
CUST-02076,30,52.37,1427.02,One year,DSL,Electronic check,1,0,0,3,32.2,No,No,0
CUST-02077,34,70.22,2337.48,Month-to-month,DSL,Credit card,2,0,1,3,33.0,Yes,No,1
CUST-02078,32,81.1,2719.7,One year,Fiber optic,Electronic check,0,1,0,2,53.4,Yes,No,0
CUST-02079,19,64.12,1126.16,Month-to-month,Fiber optic,Bank transfer,0,0,1,3,36.3,Yes,Yes,0
CUST-02080,10,87.19,921.17,Month-to-month,DSL,Electronic check,1,2,1,4,66.4,No,No,1
CUST-02081,60,62.17,3835.65,Month-to-month,DSL,Bank transfer,1,0,0,5,29.4,Yes,No,0
CUST-02082,7,88.65,623.48,One year,Fiber optic,Bank transfer,2,1,0,2,23.4,No,No,1
CUST-02083,24,84.73,1929.77,Two year,Fiber optic,Bank transfer,1,0,0,1,19.1,No,No,0
CUST-02084,49,73.66,3601.67,Month-to-month,Fiber optic,Bank transfer,1,0,0,3,48.8,Yes,No,0
CUST-02085,10,65.29,483.77,Month-to-month,Fiber optic,Electronic check,2,0,1,5,55.3,Yes,No,1
CUST-02086,48,78.33,3701.2,Month-to-month,No internet,Credit card,2,0,0,2,29.1,Yes,Yes,0
CUST-02087,53,87.11,4483.96,Month-to-month,DSL,Bank transfer,1,0,2,1,22.0,Yes,No,1
CUST-02088,48,120.36,5771.65,Two year,Fiber optic,Electronic check,0,0,0,5,61.0,Yes,No,0
CUST-02089,22,95.67,1952.42,Month-to-month,DSL,Electronic check,1,1,0,3,16.2,No,No,1
CUST-02090,2,96.47,202.95,Two year,DSL,Electronic check,1,0,2,2,53.2,No,No,0
CUST-02091,64,142.95,9284.74,One year,Fiber optic,Electronic check,3,0,0,2,29.4,Yes,No,0
CUST-02092,24,86.35,2215.88,Month-to-month,Fiber optic,Bank transfer,1,1,0,4,44.0,Yes,No,0
CUST-02093,58,85.66,4818.83,Two year,DSL,Credit card,0,0,1,1,54.2,Yes,No,0
CUST-02094,15,90.49,1277.42,Month-to-month,Fiber optic,Bank transfer,2,1,0,4,45.1,Yes,No,1
CUST-02095,12,52.8,735.93,One year,DSL,Mailed check,1,1,0,2,33.6,Yes,No,1
CUST-02096,57,65.23,3802.6,Month-to-month,DSL,Electronic check,0,0,2,2,58.9,No,No,0
CUST-02097,68,63.86,4268.66,Two year,DSL,Bank transfer,3,0,1,2,42.3,Yes,No,0
CUST-02098,62,89.25,5475.12,Month-to-month,No internet,Electronic check,1,0,1,5,93.2,Yes,No,0
CUST-02099,55,71.17,3924.22,Month-to-month,DSL,Electronic check,0,0,0,3,12.4,No,No,1
CUST-02100,18,78.04,1184.72,Two year,DSL,Electronic check,1,1,0,5,12.2,Yes,No,0
CUST-02101,66,98.92,6591.76,Month-to-month,Fiber optic,Electronic check,0,0,0,5,52.9,No,No,0
CUST-02102,49,93.99,4735.48,Month-to-month,DSL,Credit card,0,1,1,4,37.5,No,No,0
CUST-02103,13,71.44,882.03,One year,DSL,Credit card,0,0,0,3,49.9,Yes,No,0
CUST-02104,10,60.26,432.29,Month-to-month,No internet,Electronic check,0,1,1,5,21.5,Yes,No,1
CUST-02105,63,99.98,6468.25,Two year,DSL,Electronic check,2,0,0,3,38.8,No,No,0
CUST-02106,20,92.03,1866.93,One year,Fiber optic,Bank transfer,1,0,1,3,44.9,Yes,No,0
CUST-02107,56,39.66,2306.04,One year,DSL,Electronic check,2,0,0,2,29.8,Yes,No,0
CUST-02108,10,68.11,522.56,Month-to-month,No internet,Bank transfer,1,1,0,5,41.5,No,No,0
CUST-02109,21,78.64,1493.34,Month-to-month,DSL,Mailed check,0,1,1,2,17.6,Yes,Yes,0
CUST-02110,21,92.13,1984.42,Two year,DSL,Bank transfer,2,1,0,5,43.9,Yes,No,0
CUST-02111,21,95.02,2118.73,Month-to-month,DSL,Credit card,2,1,0,2,59.7,Yes,No,1
CUST-02112,49,81.25,3845.74,Month-to-month,DSL,Credit card,1,2,0,4,19.4,Yes,No,0
CUST-02113,66,87.88,5787.86,Month-to-month,Fiber optic,Credit card,0,0,0,2,18.5,No,No,1
CUST-02114,66,76.41,4852.59,Month-to-month,Fiber optic,Mailed check,1,0,0,5,55.8,No,No,0
CUST-02115,54,60.18,3165.53,One year,DSL,Mailed check,2,0,0,5,18.3,No,No,0
CUST-02116,15,69.25,1007.91,One year,No internet,Credit card,2,0,1,4,50.6,Yes,No,0
CUST-02117,70,75.42,5338.06,One year,No internet,Credit card,1,0,0,5,38.8,No,Yes,0
CUST-02118,40,74.24,2716.91,Two year,Fiber optic,Bank transfer,1,2,1,3,31.7,Yes,No,0
CUST-02119,40,33.52,1499.25,Month-to-month,Fiber optic,Electronic check,0,0,0,5,60.0,Yes,No,0
CUST-02120,51,66.26,3358.79,Month-to-month,Fiber optic,Credit card,1,0,2,3,51.9,Yes,No,0
CUST-02121,56,76.24,4424.77,Month-to-month,DSL,Credit card,0,2,0,1,42.2,Yes,No,0
CUST-02122,69,68.81,4831.73,One year,DSL,Bank transfer,0,0,1,3,5.7,Yes,No,0
CUST-02123,42,69.57,3024.22,Month-to-month,No internet,Electronic check,2,0,0,1,48.7,Yes,No,1
CUST-02124,44,85.74,4015.0,One year,Fiber optic,Electronic check,1,0,1,4,21.9,Yes,No,0
CUST-02125,54,51.26,2674.25,Month-to-month,DSL,Electronic check,1,2,0,1,34.7,Yes,No,0
CUST-02126,19,39.18,760.67,Two year,DSL,Credit card,1,0,0,2,38.1,No,No,0
CUST-02127,23,67.34,1429.94,Two year,Fiber optic,Mailed check,2,0,0,5,66.5,Yes,Yes,0
CUST-02128,46,91.81,4210.99,Two year,No internet,Bank transfer,2,1,1,4,34.2,No,No,0
CUST-02129,5,112.13,647.06,Month-to-month,DSL,Electronic check,1,0,0,2,16.7,Yes,No,1
CUST-02130,24,92.21,2348.32,Two year,Fiber optic,Electronic check,0,0,0,3,60.0,Yes,No,0
CUST-02131,52,42.7,2174.53,Month-to-month,Fiber optic,Bank transfer,0,2,0,3,48.9,Yes,No,0
CUST-02132,71,69.89,4817.62,Month-to-month,No internet,Bank transfer,2,0,1,2,49.4,Yes,No,0
CUST-02133,38,80.65,3073.5,Month-to-month,DSL,Credit card,2,3,1,4,60.3,Yes,No,0
CUST-02134,29,78.91,2186.13,Month-to-month,DSL,Credit card,2,0,0,1,63.8,Yes,No,1
CUST-02135,32,86.86,2710.17,One year,DSL,Electronic check,1,0,0,3,24.6,Yes,No,0
CUST-02136,50,54.82,2821.61,Month-to-month,Fiber optic,Bank transfer,0,1,1,2,17.1,Yes,Yes,0
CUST-02137,40,76.43,3115.48,Month-to-month,DSL,Credit card,3,0,0,4,50.6,Yes,Yes,0
CUST-02138,2,84.25,268.6,One year,No internet,Electronic check,7,2,1,4,34.1,No,No,1
CUST-02139,39,93.16,3592.77,Two year,Fiber optic,Mailed check,3,1,1,5,35.4,Yes,No,0
CUST-02140,29,57.27,1781.91,One year,DSL,Credit card,1,0,0,2,21.2,No,No,0
CUST-02141,51,67.41,3439.63,One year,Fiber optic,Mailed check,1,1,0,2,46.8,Yes,Yes,0
CUST-02142,64,20.0,1245.9,Month-to-month,Fiber optic,Credit card,1,3,0,1,44.0,Yes,No,0
CUST-02143,70,61.33,4161.24,Two year,Fiber optic,Credit card,0,0,1,5,35.7,Yes,No,0
CUST-02144,44,63.46,2541.45,Month-to-month,No internet,Mailed check,2,0,0,2,17.2,No,No,0
CUST-02145,27,52.57,1231.72,Month-to-month,Fiber optic,Mailed check,0,1,1,4,56.1,Yes,No,1
CUST-02146,32,78.64,2542.34,Month-to-month,Fiber optic,Mailed check,2,1,0,2,41.8,No,No,1
CUST-02147,13,73.77,850.11,One year,DSL,Bank transfer,1,0,0,2,54.8,No,No,0
CUST-02148,68,25.3,1522.97,Month-to-month,Fiber optic,Credit card,2,0,0,2,6.5,Yes,No,0
CUST-02149,62,79.74,4893.55,One year,DSL,Electronic check,2,1,1,4,38.9,Yes,No,0
CUST-02150,62,54.58,3417.53,Month-to-month,No internet,Credit card,4,1,1,2,27.2,Yes,No,0
CUST-02151,24,85.69,2106.37,Month-to-month,Fiber optic,Mailed check,1,1,0,2,38.5,Yes,No,0
CUST-02152,24,46.8,1119.74,Month-to-month,Fiber optic,Electronic check,1,0,0,4,52.1,No,No,0
CUST-02153,62,75.66,4683.62,Month-to-month,No internet,Bank transfer,2,0,0,3,43.5,No,No,0
CUST-02154,40,68.77,2686.19,Month-to-month,Fiber optic,Mailed check,1,0,0,4,38.3,Yes,No,1
CUST-02155,51,81.67,4241.24,One year,Fiber optic,Mailed check,0,0,0,1,38.2,Yes,No,0
CUST-02156,36,77.74,2777.42,Month-to-month,No internet,Mailed check,0,1,0,5,14.6,Yes,No,0
CUST-02157,32,69.39,2211.32,Month-to-month,No internet,Credit card,1,2,0,2,24.4,No,No,1
CUST-02158,46,41.2,2019.74,One year,DSL,Credit card,1,1,0,1,54.8,Yes,No,0
CUST-02159,59,42.5,2602.53,Month-to-month,DSL,Mailed check,1,0,0,1,30.4,No,Yes,0
CUST-02160,25,62.15,1531.57,Month-to-month,No internet,Electronic check,1,2,1,2,55.1,Yes,No,0
CUST-02161,59,74.82,4375.13,Month-to-month,DSL,Electronic check,0,0,0,3,50.4,No,No,0
CUST-02162,18,61.62,1068.98,Month-to-month,DSL,Mailed check,0,0,1,1,51.2,Yes,No,0
CUST-02163,30,88.75,2419.95,Month-to-month,DSL,Bank transfer,4,0,0,4,43.0,Yes,Yes,1
CUST-02164,66,68.86,4676.39,One year,DSL,Credit card,1,0,1,4,31.5,No,No,0
CUST-02165,69,53.77,3627.95,Month-to-month,DSL,Electronic check,1,0,1,4,35.7,No,No,0
CUST-02166,67,68.88,4717.51,One year,Fiber optic,Credit card,0,1,0,1,47.6,Yes,No,0
CUST-02167,23,79.97,1844.3,Month-to-month,DSL,Mailed check,1,0,0,1,6.1,No,No,0
CUST-02168,61,82.15,5178.15,One year,DSL,Credit card,0,1,0,2,56.7,Yes,No,0
CUST-02169,68,116.32,7973.3,One year,Fiber optic,Credit card,1,0,0,3,30.5,Yes,No,1
CUST-02170,71,60.28,4389.33,Month-to-month,Fiber optic,Credit card,1,0,0,3,36.7,Yes,No,0
CUST-02171,2,73.38,75.71,Month-to-month,DSL,Bank transfer,2,0,0,2,36.8,Yes,No,1
CUST-02172,54,84.37,4401.73,Month-to-month,Fiber optic,Mailed check,1,0,0,2,37.4,No,No,0
CUST-02173,72,74.48,5380.26,Two year,Fiber optic,Credit card,1,0,0,3,18.3,Yes,No,1
CUST-02174,56,63.99,3353.38,Two year,Fiber optic,Credit card,0,1,0,3,40.3,Yes,No,0
CUST-02175,17,40.92,639.49,Month-to-month,Fiber optic,Electronic check,0,2,0,3,46.9,No,No,0
CUST-02176,55,63.76,3364.07,One year,DSL,Credit card,4,0,0,4,7.3,Yes,No,0
CUST-02177,8,51.38,310.28,Month-to-month,Fiber optic,Electronic check,2,1,2,4,18.5,Yes,No,1
CUST-02178,35,37.01,1366.83,Month-to-month,Fiber optic,Credit card,1,0,0,5,51.4,Yes,No,0
CUST-02179,46,57.5,2708.6,One year,DSL,Credit card,3,0,1,5,48.6,No,No,0
CUST-02180,33,51.96,1695.24,Month-to-month,Fiber optic,Electronic check,1,1,2,2,42.5,Yes,No,1
CUST-02181,51,87.84,4518.24,Month-to-month,Fiber optic,Electronic check,0,0,0,2,27.8,No,No,0
CUST-02182,18,88.22,1523.08,Two year,DSL,Electronic check,3,0,0,2,48.7,No,No,0
CUST-02183,44,55.11,2716.04,Month-to-month,DSL,Electronic check,1,1,1,2,20.0,No,No,1
CUST-02184,47,69.27,3291.79,One year,DSL,Bank transfer,0,1,2,3,35.9,No,No,0
CUST-02185,46,34.12,1498.68,Month-to-month,DSL,Electronic check,1,0,0,4,18.4,No,No,0
CUST-02186,21,64.12,1451.56,Month-to-month,No internet,Electronic check,0,0,3,1,35.6,No,No,1
CUST-02187,22,83.78,1991.98,Month-to-month,Fiber optic,Mailed check,1,0,1,5,22.5,No,No,1
CUST-02188,19,93.15,1676.94,Two year,DSL,Electronic check,1,0,0,1,49.3,Yes,No,0
CUST-02189,34,59.31,1846.31,Month-to-month,DSL,Bank transfer,0,1,0,3,44.5,Yes,No,0
CUST-02190,43,98.14,4073.57,Month-to-month,Fiber optic,Credit card,2,1,0,3,29.4,No,Yes,1
CUST-02191,27,41.65,1044.16,One year,No internet,Bank transfer,0,0,1,2,54.4,Yes,No,0
CUST-02192,30,47.55,1419.99,Two year,Fiber optic,Credit card,2,0,1,2,23.7,No,No,0
CUST-02193,21,90.61,1707.31,Two year,No internet,Electronic check,0,1,1,3,37.5,No,Yes,0
CUST-02194,16,111.76,1737.97,One year,DSL,Bank transfer,0,0,0,1,28.8,Yes,Yes,0
CUST-02195,48,85.86,4096.33,Month-to-month,DSL,Bank transfer,0,0,0,4,49.1,Yes,No,0
CUST-02196,59,74.11,4411.47,One year,Fiber optic,Electronic check,0,0,0,4,47.7,Yes,No,0
CUST-02197,21,26.71,634.32,Two year,No internet,Bank transfer,0,1,0,4,57.5,Yes,No,0
CUST-02198,62,30.51,1939.81,Two year,DSL,Credit card,0,0,1,5,39.2,No,No,0
CUST-02199,42,77.85,3484.76,Two year,Fiber optic,Mailed check,1,1,2,5,3.0,Yes,Yes,0
CUST-02200,13,67.12,1003.85,Month-to-month,Fiber optic,Bank transfer,2,2,0,1,31.5,Yes,No,0
CUST-02201,27,50.67,1394.73,Month-to-month,DSL,Electronic check,3,2,0,5,61.5,Yes,No,0
CUST-02202,1,76.44,20.0,One year,Fiber optic,Bank transfer,0,0,0,3,33.1,Yes,No,0
CUST-02203,3,77.53,151.53,Month-to-month,DSL,Mailed check,1,0,0,1,9.2,Yes,No,1
CUST-02204,25,95.78,2223.06,Month-to-month,DSL,Bank transfer,0,0,2,5,44.7,Yes,Yes,0
CUST-02205,33,78.01,2592.73,Month-to-month,Fiber optic,Electronic check,0,0,2,5,45.9,No,No,0
CUST-02206,58,102.02,5956.92,One year,DSL,Bank transfer,2,0,4,2,27.1,Yes,No,0
CUST-02207,10,75.18,858.95,Two year,Fiber optic,Credit card,2,1,0,5,34.3,Yes,No,0
CUST-02208,61,72.46,4452.14,One year,No internet,Electronic check,1,0,1,4,25.3,Yes,No,0
CUST-02209,17,98.41,1799.45,Two year,No internet,Bank transfer,4,0,0,3,45.8,No,No,1
